02/03/18- 21:50:01  -- 2019 -- 170 -- 80 -- {'2019': 60.0, '2020': 410.0, '2018': 666.0}
02/03/18- 21:50:01  -- 2020 -- 431 -- 400 -- {'2019': 57.0, '2020': 410.0, '2018': 666.0}
02/03/18- 21:50:04  -- 2018 -- 500 -- 80 -- {'2019': 57.0, '2020': 405.0, '2018': 666.0}
02/03/18- 21:50:04  -- 2019 -- 179 -- 80 -- {'2019': 57.0, '2020': 405.0, '2018': 661.0}
02/03/18- 21:50:04  -- 2020 -- 422 -- 400 -- {'2019': 53.0, '2020': 405.0, '2018': 661.0}
02/03/18- 21:50:07  -- 2018 -- 510 -- 80 -- {'2019': 53.0, '2020': 401.0, '2018': 661.0}
02/03/18- 21:50:07  -- 2019 -- 189 -- 80 -- {'2019': 53.0, '2020': 401.0, '2018': 657.0}
02/03/18- 21:50:07  -- 2020 -- 412 -- 400 -- {'2019': 48.0, '2020': 401.0, '2018': 657.0}
02/03/18- 21:50:10  -- 2018 -- 520 -- 80 -- {'2019': 48.0, '2020': 397.0, '2018': 657.0}
02/03/18- 21:50:10  -- 2019 -- 198 -- 80 -- {'2019': 48.0, '2020': 397.0, '2018': 652.0}
02/03/18- 21:50:10  -- 2020 -- 400 -- 400 -- {'2019': 44.0, '2020': 397.0, '2018': 652.0}
02/03/18- 21:50:13  -- 2018 -- 530 -- 80 -- {'2019': 44.0, '2020': 392.0, '2018': 652.0}
02/03/18- 21:50:13  -- 2019 -- 208 -- 80 -- {'2019': 44.0, '2020': 392.0, '2018': 648.0}
02/03/18- 21:50:13  -- 2020 -- 390 -- 400 -- {'2019': 40.0, '2020': 392.0, '2018': 648.0}
02/03/18- 21:50:16  -- 2018 -- 541 -- 80 -- {'2019': 40.0, '2020': 387.0, '2018': 648.0}
02/03/18- 21:50:16  -- 2019 -- 219 -- 80 -- {'2019': 40.0, '2020': 387.0, '2018': 643.0}
02/03/18- 21:50:16  -- 2020 -- 377 -- 400 -- {'2019': 35.0, '2020': 387.0, '2018': 643.0}
02/03/18- 21:50:19  -- 2018 -- 551 -- 80 -- {'2019': 35.0, '2020': 381.0, '2018': 643.0}
02/03/18- 21:50:19  -- 2019 -- 231 -- 80 -- {'2019': 35.0, '2020': 381.0, '2018': 639.0}
02/03/18- 21:50:19  -- 2020 -- 367 -- 400 -- {'2019': 30.0, '2020': 381.0, '2018': 639.0}
02/03/18- 21:50:22  -- 2018 -- 561 -- 80 -- {'2019': 30.0, '2020': 377.0, '2018': 639.0}
02/03/18- 21:50:22  -- 2019 -- 242 -- 80 -- {'2019': 30.0, '2020': 377.0, '2018': 635.0}
02/03/18- 21:50:22  -- 2020 -- 357 -- 400 -- {'2019': 25.0, '2020': 377.0, '2018': 635.0}
02/03/18- 21:50:25  -- 2018 -- 570 -- 80 -- {'2019': 25.0, '2020': 373.0, '2018': 635.0}
02/03/18- 21:50:25  -- 2019 -- 252 -- 80 -- {'2019': 25.0, '2020': 373.0, '2018': 631.0}
02/03/18- 21:50:25  -- 2020 -- 346 -- 400 -- {'2019': 21.0, '2020': 373.0, '2018': 631.0}
02/03/18- 21:50:28  -- 2018 -- 580 -- 80 -- {'2019': 21.0, '2020': 368.0, '2018': 631.0}
02/03/18- 21:50:29  -- 2019 -- 263 -- 80 -- {'2019': 21.0, '2020': 368.0, '2018': 626.0}
02/03/18- 21:50:29  -- 2020 -- 337 -- 400 -- {'2019': 16.0, '2020': 368.0, '2018': 626.0}
02/03/18- 21:50:32  -- 2018 -- 590 -- 80 -- {'2019': 16.0, '2020': 364.0, '2018': 626.0}
02/03/18- 21:50:32  -- 2019 -- 275 -- 80 -- {'2019': 16.0, '2020': 364.0, '2018': 622.0}
02/03/18- 21:50:32  -- 2020 -- 326 -- 400 -- {'2019': 11.0, '2020': 364.0, '2018': 622.0}
02/03/18- 21:50:35  -- 2018 -- 600 -- 80 -- {'2019': 11.0, '2020': 359.0, '2018': 622.0}
02/03/18- 21:50:35  -- 2019 -- 287 -- 80 -- {'2019': 11.0, '2020': 359.0, '2018': 618.0}
02/03/18- 21:50:35  -- 2020 -- 313 -- 400 -- {'2019': 6.0, '2020': 359.0, '2018': 618.0}
02/03/18- 21:50:38  -- 2018 -- 600 -- 91 -- {'2019': 6.0, '2020': 354.0, '2018': 618.0}
02/03/18- 21:50:38  -- 2019 -- 297 -- 80 -- {'2019': 6.0, '2020': 354.0, '2018': 752.0}
02/03/18- 21:50:38  -- 2020 -- 303 -- 400 -- {'2019': 0.0, '2020': 354.0, '2018': 752.0}
02/03/18- 21:50:41  -- 2018 -- 600 -- 100 -- {'2019': 0.0, '2020': 349.0, '2018': 752.0}
02/03/18- 21:50:41  -- 2019 -- 300 -- 80 -- {'2019': 0.0, '2020': 349.0, '2018': 748.0}
02/03/18- 21:50:41  -- 2020 -- 290 -- 400 -- {'2019': 0.0, '2020': 349.0, '2018': 748.0}
02/03/18- 21:50:44  -- 2018 -- 600 -- 111 -- {'2019': 0.0, '2020': 344.0, '2018': 748.0}
02/03/18- 21:50:44  -- 2019 -- 300 -- 80 -- {'2019': 0.0, '2020': 344.0, '2018': 743.0}
02/03/18- 21:50:44  -- 2020 -- 280 -- 400 -- {'2019': 0.0, '2020': 344.0, '2018': 743.0}
02/03/18- 21:50:47  -- 2018 -- 600 -- 122 -- {'2019': 0.0, '2020': 339.0, '2018': 743.0}
02/03/18- 21:50:47  -- 2019 -- 300 -- 80 -- {'2019': 0.0, '2020': 339.0, '2018': 739.0}
02/03/18- 21:50:47  -- 2020 -- 270 -- 400 -- {'2019': 0.0, '2020': 339.0, '2018': 739.0}
02/03/18- 21:50:50  -- 2018 -- 600 -- 130 -- {'2019': 0.0, '2020': 335.0, '2018': 739.0}
02/03/18- 21:50:50  -- 2019 -- 304 -- 80 -- {'2019': 0.0, '2020': 335.0, '2018': 735.0}
02/03/18- 21:50:50  -- 2020 -- 259 -- 400 -- {'2019': 746.0, '2020': 335.0, '2018': 735.0}
02/03/18- 21:50:53  -- 2018 -- 600 -- 139 -- {'2019': 746.0, '2020': 330.0, '2018': 735.0}
02/03/18- 21:50:53  -- 2019 -- 314 -- 80 -- {'2019': 746.0, '2020': 330.0, '2018': 731.0}
02/03/18- 21:50:53  -- 2020 -- 250 -- 400 -- {'2019': 742.0, '2020': 330.0, '2018': 731.0}
02/03/18- 21:50:56  -- 2018 -- 600 -- 149 -- {'2019': 742.0, '2020': 326.0, '2018': 731.0}
02/03/18- 21:50:56  -- 2019 -- 323 -- 80 -- {'2019': 742.0, '2020': 326.0, '2018': 727.0}
02/03/18- 21:50:56  -- 2020 -- 239 -- 400 -- {'2019': 738.0, '2020': 326.0, '2018': 727.0}
02/03/18- 21:50:59  -- 2018 -- 600 -- 158 -- {'2019': 738.0, '2020': 321.0, '2018': 727.0}
02/03/18- 21:50:59  -- 2019 -- 331 -- 80 -- {'2019': 738.0, '2020': 321.0, '2018': 723.0}
02/03/18- 21:50:59  -- 2020 -- 230 -- 400 -- {'2019': 735.0, '2020': 321.0, '2018': 723.0}
02/03/18- 21:51:02  -- 2018 -- 600 -- 168 -- {'2019': 735.0, '2020': 318.0, '2018': 723.0}
02/03/18- 21:51:02  -- 2019 -- 343 -- 80 -- {'2019': 735.0, '2020': 318.0, '2018': 719.0}
02/03/18- 21:51:02  -- 2020 -- 221 -- 400 -- {'2019': 729.0, '2020': 318.0, '2018': 719.0}
